         126   3.95840693     -0.865090787       1.45326614
         127   3.98982286     -0.815804422       1.68271589
         128   4.02123880     -0.759479523       1.90100026
         129   4.05265474     -0.696500778       2.10594130
         130   4.08407068     -0.627323031       2.29525256
         131   4.11548662     -0.552474082       2.46659160
         132   4.14690256     -0.472555220       2.61763072
         133   4.17831850     -0.388239563       2.74614263
         134   4.20973444     -0.300267398       2.85009432
         135   4.24115038     -0.209438533       2.92774463
         136   4.27256632     -0.116601735       2.97773433
         137   4.30398226      -2.26414129E-02   2.99916124
         138   4.33539820       7.15375543E-02   2.99163175
         139   4.36681414      0.165026248       2.95528460
         140   4.39823008      0.256928414       2.89078236
         141   4.42964602      0.346376359       2.79927301
         142   4.46106195      0.432545274       2.68232465
         143   4.49247789      0.514665127       2.54184175
         144   4.52389383      0.592029810       2.37997055
         145   4.55530977      0.664003015       2.19900179
         146   4.58672571      0.730021656       2.00128078
         147   4.61814165      0.789596081       1.78912854
         148   4.64955759      0.842308283       1.56478047
         149   4.68097353      0.887808561       1.33034360
         150   4.71238899      0.925811112       1.08777261
         151   4.74380493      0.956089020      0.838863909
         152   4.77522087      0.978469431      0.585265279
         153   4.80663681      0.992829204      0.328498363
         154   4.83805275      0.999091387       6.99910223E-02
         155   4.86946869      0.997223020     -0.188883632
         156   4.90088463      0.987233877     -0.446764201
         157   4.93230057      0.969176948     -0.702257633
         158   4.96371651      0.943150043     -0.953897476
         159   4.99513245      0.909298599      -1.20010769
         160   5.02654839      0.867819786      -1.43917418
         161   5.05796432      0.818966925      -1.66922832
         162   5.08938026      0.763054609      -1.88824344
         163   5.12079620      0.700463414      -2.09404969
         164   5.15221214      0.631643832      -2.28436565
         165   5.18362808      0.557119250      -2.45685053
         166   5.21504402      0.477486610      -2.60917330
         167   5.24645996      0.393414766      -2.73909807
         168   5.27787590      0.305640191      -2.84457755
         169   5.30929184      0.214959383      -2.92385030
         170   5.34070778      0.122218497      -2.97553182
         171   5.37212372       2.83002257E-02  -2.99869061
         172   5.40353966      -6.58913031E-02  -2.99290180
         173   5.43495560     -0.159446970      -2.95827198
         174   5.46637154     -0.251469284      -2.89543295
         175   5.49778748     -0.341088414      -2.80550528
         176   5.52920341     -0.427476645      -2.69003391
         177   5.56061935     -0.509860337      -2.55090594
         178   5.59203529     -0.587529302      -2.39025569
         179   5.62345123     -0.659843028      -2.21036792
         180   5.65486717     -0.726233900      -2.01358700
         181   5.68628311     -0.786207855      -1.80223727
         182   5.71769905     -0.839342713      -1.57856083
         183   5.74911499     -0.885284841      -1.34467316
         184   5.78053093     -0.923744678      -1.10253835
         185   5.81194687     -0.954491973     -0.853962362
         186   5.84336281     -0.977350652     -0.600601315
         187   5.87477875     -0.992194772     -0.343983620
         188   5.90619469     -0.998944700      -8.55416954E-02
         189   5.93761063     -0.997564793      0.173349202
         190   5.96902657     -0.988062382      0.431328297
         191   6.00044250     -0.970487714      0.687005639
         192   6.03185844     -0.944935858      0.938920259
         193   6.06327391     -0.911549389       1.18550348
         194   6.09468985     -0.870522141       1.42505026
         195   6.12610579     -0.822103977       1.65570140
         196   6.15752172     -0.766605616       1.87543952
         197   6.18893766     -0.704403520       2.08210254
         198   6.22035360     -0.635944009       2.27341461
         199   6.25176954     -0.561746001       2.44703674
         200   6.28318548     -0.482401967       2.60063505
         201   6.31460142     -0.398576617       2.73196530
         202   6.34601736     -0.311002523       2.83896589
         203   6.37743330     -0.220472842       2.91985607
         204   6.40884924     -0.127831072       2.97322607
         205   6.44026518      -3.39581296E-02   2.99811530
         206   6.47168112       6.02426901E-02   2.99406743
         207   6.50309706      0.153862074       2.96115708
         208   6.53451300      0.246001393       2.89998531
         209   6.56592894      0.335788727       2.81164479
         210   6.59734488      0.422393411       2.69765735
         211   6.62876081      0.505038321       2.55989194
         212   6.66017675      0.583009243       2.40047097
         213   6.69159269      0.655661345       2.22167277
         214   6.72300863      0.722422600       2.02584028
         215   6.75442457      0.782794595       1.81530130
         216   6.78584051      0.836350918       1.59230411
         217   6.81725645      0.882733881       1.35897279
         218   6.84867239      0.921650231       1.11728084
         219   6.88008833      0.952866256      0.869043589
         220   6.91150427      0.976202786      0.615925670
         221   6.94292021      0.991531014      0.359462410
         222   6.97433615      0.998768568      0.101090878
         223   7.00575209      0.997877240     -0.157811403
         224   7.03716803      0.988861680     -0.415884018
         225   7.06858397      0.971769631     -0.671739936
         226   7.09999990      0.946693420     -0.923923552
         227   7.13141584      0.913772583      -1.17087364
         228   7.16283178      0.873197794      -1.41089392
         229   7.19424772      0.825215399      -1.64213467
         230   7.22566366      0.770132363      -1.86258805
         231   7.25707960      0.708321035      -2.07009983
         232   7.28849554      0.640223444      -2.26239967
         233   7.31991148      0.566354096      -2.43715048
         234   7.35132742      0.487301111      -2.59201622
         235   7.38274288      0.403724909      -2.72474432
         236   7.41415882      0.316354126      -2.83325982
         237   7.44557476      0.225978583      -2.91576219
         238   7.47699070      0.133439094      -2.97081685
         239   7.50840664       3.96147594E-02  -2.99743485
         240   7.53982258      -5.45920506E-02  -2.99512815
         241   7.57123852     -0.148271888      -2.96393967
         242   7.60265446     -0.240525037      -2.90443921
         243   7.63407040     -0.330477566      -2.81769156
         244   7.66548634     -0.417295933      -2.70519495
         245   7.69690228     -0.500199497      -2.56879997
         246   7.72831821     -0.578470051      -2.41061640
         247   7.75973415     -0.651458502      -2.23291612
         248   7.79115009     -0.718588412      -2.03804064
         249   7.82256603     -0.779356897      -1.82832050
         250   7.85398197     -0.833333313      -1.60601020
         251   7.88539791     -0.880155981      -1.37324226
         252   7.91681385     -0.919527948      -1.13199973
         253   7.94822979     -0.951212049     -0.884107232
         254   7.97964573     -0.975026011     -0.631237984
         255   8.01106167     -0.990837991     -0.374934286
         256   8.04247761     -0.998562992     -0.116638124
         257   8.07389355     -0.998160183      0.142270595
         258   8.10530949     -0.989631712      0.400431663
         259   8.13672543     -0.973022640      0.656460881
         260   8.16814137     -0.948422551      0.908907890
         261   8.19955730     -0.915968060       1.15621877
         262   8.23097324     -0.875846624       1.39670599
         263   8.26238918     -0.828301132       1.62852919
         264   8.29380512     -0.773634732       1.84968996
         265   8.32522106     -0.712215781       2.05804205
         266   8.35663700     -0.644481957       2.25132108
         267   8.38805294     -0.570943415       2.42719221
         268   8.41946888     -0.492183834       2.58331704
         269   8.45088482     -0.408859402       2.71743560
         270   8.48230076     -0.321694821       2.82745934
         271   8.51371670     -0.231476486       2.91156864
         272   8.54513264     -0.139042497       2.96830463
         273   8.57654858      -4.52700332E-02   2.99664950
         274   8.60796452       4.89394590E-02   2.99608445
         275   8.63938046      0.142676532       2.96661973
         276   8.67079639      0.235040367       2.90879440
         277   8.70221233      0.325155050       2.82364511
         278   8.73362827      0.412184268       2.71264577
         279   8.76504421      0.495343894       2.57762885
         280   8.79646015      0.573911786       2.42069101
         281   8.82787609      0.647234499       2.24409723
         282   8.85929203      0.714731216       2.05018711
         283   8.89070797      0.775894642       1.84129393
         284   8.92212391      0.830289900       1.61967826
         285   8.95353985      0.877551258       1.38748097
         286   8.98495579      0.917378008       1.14669442
         287   9.01637173      0.949529529      0.899152696
         288   9.04778767      0.973820388      0.646537721
         289   9.07920361      0.990115821      0.390398800
         290   9.11061954      0.998328149      0.132182986
         291   9.14203548      0.998413861     -0.126727313
         292   9.17345142      0.990372598     -0.384971917
         293   9.20486736      0.974246800     -0.641169310
         294   9.23628330      0.950123310     -0.893874168
